"Gender","Fingerprint","TimeUpx","W","H","leng","leng_sum","speed","Force","ForceUp","Rx","Ry","varX","varY","corrYX"
"f","8d3933d1a04dc4fb821ed0340b1063a8",905.91667,360,640,120.78716,1449.44586,0.17354,1,0,5.76458,5.76458,8576.38889,1354.90973,-0.49118
"f","e2731596e61e854d401fbeabdec5bf54",1343,600,1024,189.36209,189.36209,0.141,1,1,0.49935,0.49935,0,0,nan
"f","48e06318776abcebfed529fe58ad2fcf",3767.41667,360,720,113.40901,1360.90807,0.18391,0.00687,0,0,0,1027.91667,10522.80556,0.76491
"f","8c47753e45070e4943f563a1d0ab5c1d",557.65117,360,640,86.03479,3699.49558,0.20585,1,0,1.35319,1.45773,138.18713,1157.30017,-0.46678
"f","8d3933d1a04dc4fb821ed0340b1063a8",400.58334,360,640,85.91644,1030.99726,0.31443,1,0,11.50754,11.50754,3008.75,721.57639,0.68963
"f","0703d9e1462f9de372465d6e32e8a27d",109.33334,360,640,315.46786,946.40358,0.2636,1,0,4.11112,4.11112,10.88889,64.22223,1
"f","0703d9e1462f9de372465d6e32e8a27d",565.8,360,640,454.55914,2272.7957,0.9379,1,0,2.73334,2.73334,299.36,1229.04,-0.24749
"f","8d3933d1a04dc4fb821ed0340b1063a8",505.16667,360,640,194.51931,1167.11585,0.42211,1,0,4.74486,4.74486,214.47223,358.80556,0.10645
"f","0703d9e1462f9de372465d6e32e8a27d",451.5,360,640,337.61245,1350.44977,1.56221,1,0,2.83334,2.83334,2291.5,90.1875,-0.13143
"f","8c47753e45070e4943f563a1d0ab5c1d",912,360,640,94.044,1034.48392,0.16039,1,0,1.24865,1.49838,1006.92562,2820.77686,-0.25158
"f","8d3933d1a04dc4fb821ed0340b1063a8",826.275,360,640,112.86853,4514.7409,0.14658,1,0,5.88112,5.88112,185.5475,623.04438,0.67574
"f","8c47753e45070e4943f563a1d0ab5c1d",245.66667,360,640,104.12869,937.15818,0.53685,1,0,1.24865,1.33189,526.66667,1470.54321,-0.84477
"f","48e06318776abcebfed529fe58ad2fcf",5814.41667,360,720,125.1612,1501.93434,0.08814,0.00393,0,0,0,796.22223,3249.5,-0.99548
"f","8d3933d1a04dc4fb821ed0340b1063a8",612.71429,360,640,201.15077,1408.05535,0.40132,1,0,6.92107,6.92107,164.20409,5809.06123,0.74051
"f","e69ef8fe72e8ef38aa6e7971b594af82",724.91429,360,640,133.20184,4662.06407,0.34498,0.0171,0,4.3667,4.3667,2910.78694,3548.46531,-0.02745
"f","58cda9784e306b50aebf68c79eab7414",228.16667,360,640,64.72485,388.34905,0.3006,1,0,0,0,73.22223,381.55556,-0.14391
"f","fcafb45fd3eda8100cfc558dfe9ba987",419.05556,360,640,77.71977,1398.95569,0.26049,1,0,0,0,230.86729,165.58334,0.41405
"f","8d3933d1a04dc4fb821ed0340b1063a8",301.75,360,640,132.80095,1062.40758,0.38488,1,0,3.49621,3.49621,124.9375,7409.48438,-0.11046
"f","8d3933d1a04dc4fb821ed0340b1063a8",0,360,640,173.90233,1043.41393,0,1,0,8.15782,8.15782,722,0.22223,-1
"f","8c47753e45070e4943f563a1d0ab5c1d",917.4375,360,640,72.64656,1162.34483,0.13426,1,0,1.35791,1.68568,342.125,2583.48438,-0.87905
"f","7e40dd6c05f823f6551ec7b584fa2474",709,360,640,127.91835,2046.6936,0.34978,1,0,5.19416,5.19416,6504.6211,4044.02735,-0.17052
"f","48e06318776abcebfed529fe58ad2fcf",422.1,360,720,310.31378,3103.13776,1.16367,0.01177,0,0,0,1002.89001,10232.61001,0.78867
"f","e2731596e61e854d401fbeabdec5bf54",249.05883,724.70589,899.29412,109.63058,1863.71975,0.46653,1,1,0.49935,0.49935,25593.82007,43721.35641,-0.93449
"f","a50630ad13dabcc379970a5080d735b7",254.5625,360,640,94.85371,1517.65936,0.39147,1,0,0,0,431.48438,1835.8125,-0.3397
"f","d61cb825f28bc0b4c1364b3d063b3ac5",245.5,320,694,96.15513,1153.86151,0.4094,0.03595,0,0,0,233.91667,258.33334,-0.36272
"f","9c960c8e28004bd5a05eefd2a29f1dfe",164.54902,360,640,45.2328,4613.74549,0.25677,1,0,1.07844,1.07844,103.97425,106.02624,-0.7224
"f","ea519105b43d50a3ca3cba627a755510",2629.33334,360,640,107.91064,2589.85527,0.0458,1,0,0.53125,0.53125,85.07639,586.81771,-0.24601
"f","58cda9784e306b50aebf68c79eab7414",181.125,360,640,69.5886,556.70873,0.24325,1,0,7.27336,7.27336,184.5,1517.75,-0.45235
"f","e2731596e61e854d401fbeabdec5bf54",7622,600,1024,299.72321,1498.61603,0.03933,1,0,0.49935,0.49935,0,0,nan
"f","8d3933d1a04dc4fb821ed0340b1063a8",221.92858,360,640,93.29204,1306.08856,0.48389,1,0,5.92215,5.92215,142.67347,2262.06123,-0.50892
"f","8d3933d1a04dc4fb821ed0340b1063a8",595.26816,360,640,100.95554,18071.04165,0.26995,1,0,2.71912,2.71912,1606.58469,3674.07428,0.15963
"f","e45faa6a06163a79f892886141473993",553.38096,320,570,136.03006,5713.26249,0.41194,1,0,0.3328,0.3328,1302.29536,4035.6627,-0.00608
"f","8d3933d1a04dc4fb821ed0340b1063a8",533.60378,360,640,117.73025,6239.70297,0.30155,1,0,6.31862,6.31862,16382.7533,2798.09185,-0.48355
"f","8d3933d1a04dc4fb821ed0340b1063a8",174.25,360,640,97.48287,1169.79434,0.42047,1,0,0,0,123.88889,3891.52084,0.2518
"f","8d3933d1a04dc4fb821ed0340b1063a8",274,360,640,133.31376,399.94126,0.69862,1,0,0,0,8.66667,46.88889,-0.76063
"f","0703d9e1462f9de372465d6e32e8a27d",354.25,360,640,287.10273,1148.4109,0.60107,1,0,2.25001,2.25001,1356.6875,182.75,0.99989
"f","48e06318776abcebfed529fe58ad2fcf",616.375,360,720,211.72811,1693.82484,0.60906,0.01471,0,0,0,525.73438,13275.5,-0.81245
"f","0703d9e1462f9de372465d6e32e8a27d",1543.75,360,640,152.03402,1216.27211,0.25779,1,0,2.37501,2.37501,240,855.4375,-0.16166
"f","48e06318776abcebfed529fe58ad2fcf",846.94118,360,720,155.40594,2641.90085,0.263,0.01754,0,0,0,11353.5571,8138.44291,0.61756
"f","48e06318776abcebfed529fe58ad2fcf",733.16667,360,720,205.18783,2462.25396,0.36625,0.01961,0,0,0,4714.55556,14326.5,0.80494
"f","0703d9e1462f9de372465d6e32e8a27d",763.25,360,640,408.99267,1635.97068,0.5343,1,0,1.83334,1.83334,192,36.75,1
"f","ca447ef6847a8593a4530b41066d365e",171.16667,360,640,85.34182,1024.10175,0.52374,1,0,4.81597,4.81597,1196.74306,1359.91667,-0.38928
"f","2e658c07bfc2c6486041f16805960d19",130,320,570,115.67409,462.69635,0.27361,1,1,0.3328,0.3328,36.1875,441,0.04156
"f","8c47753e45070e4943f563a1d0ab5c1d",766.67,376.8,623.20001,118.84813,11884.81216,0.25493,1,0,1.2012,1.40348,5640.79361,7467.88,-0.44449
"f","8d3933d1a04dc4fb821ed0340b1063a8",119.88889,360,640,54.86359,493.77224,0.4893,1,0,4.21765,4.21765,6.91359,26.69136,-0.00999
"f","9c960c8e28004bd5a05eefd2a29f1dfe",3523.22728,360,640,100.3102,2206.82426,0.06762,1,1,0.59091,0.59091,322.51447,2595.77067,0.02602
"f","e2731596e61e854d401fbeabdec5bf54",458.2381,852.38096,771.61905,215.56577,9053.76217,0.33989,1,0.59524,0.49935,0.49935,46408.04762,52762.05046,-0.9426
"f","8c47753e45070e4943f563a1d0ab5c1d",1264.66667,360,640,157.08927,942.53559,0.13436,1,0,0.74919,1.29027,6.80556,1875.13889,-0.52941
"f","8d3933d1a04dc4fb821ed0340b1063a8",328.66667,360,640,93.37963,4762.36093,0.31769,1,0,6.5811,6.5811,18776.85122,2422.67897,-0.78651
"f","fcafb45fd3eda8100cfc558dfe9ba987",163.4,360,640,63.20521,632.05208,0.54873,1,0,0,0,87.04001,612.24,-0.0019
"f","8d3933d1a04dc4fb821ed0340b1063a8",152.78572,360,640,131.40711,1839.69948,0.91352,1,0,4.56648,4.56648,19.67347,137.69388,0.14528
"f","9c960c8e28004bd5a05eefd2a29f1dfe",597.46667,360,640,128.75184,3862.55501,0.18857,1,1,0.47389,0.47389,731.79556,2430.71667,0.26713
"f","8d3933d1a04dc4fb821ed0340b1063a8",579.25,360,640,167.44021,1339.52161,0.34344,1,0,4.46391,4.46391,16.4375,2973.10938,-0.03689
"f","48e06318776abcebfed529fe58ad2fcf",267.46429,360,720,87.9848,2463.57413,0.38903,0.0395,0,0,0,125.71429,400.09567,0.16275
"f","27fa5f07c3524c73cb9eb3049153ec0e",1925,360,720,178.36771,1070.20621,0.11684,0.11634,0,0,0,48.22223,7889.33334,-0.77875
"f","5bba6cd749afaa3bcdd4e09dde9d7d84",1812.08334,320,570,265.82251,3189.87002,0.22684,1,0,1.4421,1.4421,780.74306,1114.40973,-0.50714
"f","8c47753e45070e4943f563a1d0ab5c1d",243.6,360,640,76.11006,1902.75146,0.45425,1,0,0.83909,1.43844,103.12961,3038.4,0.81064
"f","e69ef8fe72e8ef38aa6e7971b594af82",565.78788,360,640,63.34014,4180.44921,0.16196,0.0221,0,5.6454,5.6454,1467.12856,5251.18917,-0.4055
"f","0703d9e1462f9de372465d6e32e8a27d",375.4,360,640,358.00614,1790.03066,0.39535,1,0,3.53334,3.53334,324.96,1710.64,0.19572
"f","e45faa6a06163a79f892886141473993",1595.75,320,570,192.73547,2312.82554,0.13076,1,0,0.3328,0.3328,368.57639,1154.55556,0.03748
"f","8c47753e45070e4943f563a1d0ab5c1d",550.25,360,640,132.91011,1594.92128,0.17065,1,0,1.1446,1.39433,6765.74306,13963.72223,0.86673
"f","e45faa6a06163a79f892886141473993",2526.48052,320,570,221.40582,17048.2474,0.17923,1,0.01299,0.3328,0.3328,1113.60027,7480.88987,-0.2763
"f","fcafb45fd3eda8100cfc558dfe9ba987",537.40741,360,640,85.41095,2306.09544,0.28878,1,0,0,0,31.87655,1329.96983,0.19383
"f","5bba6cd749afaa3bcdd4e09dde9d7d84",891.66667,320,570,299.29087,1795.74517,0.376,1,0,1.6085,1.6085,1813.13889,414,-0.36319
"f","8d3933d1a04dc4fb821ed0340b1063a8",267.16667,360,640,152.20573,913.23436,0.55395,1,0,12.90267,12.90267,1097.91667,1860.25,-0.70678
"f","0703d9e1462f9de372465d6e32e8a27d",2879,360,640,247.11835,494.2367,0.02296,1,0,4.33334,4.33334,0,0,nan
"f","48e06318776abcebfed529fe58ad2fcf",253.70834,360,720,113.45457,2722.90968,0.43468,0.00507,0,0,0,9413.97223,7203.53994,0.31478
"f","5bba6cd749afaa3bcdd4e09dde9d7d84",1210.83334,320,570,286.81709,1720.90252,0.26311,1,0,1.49757,1.49757,164.47223,3876.25,-0.14058
"f","8d3933d1a04dc4fb821ed0340b1063a8",4432.81819,360,640,181.02529,1991.27818,0.11184,1,0,0,0,631.09091,395.33885,-0.31195
"f","8d3933d1a04dc4fb821ed0340b1063a8",698.6,360,640,106.31315,531.56572,0.15826,1,0,0,0,10.96,113.36001,0.32456
"f","8d3933d1a04dc4fb821ed0340b1063a8",478.0137,360,640,121.5956,8876.47838,0.33816,1,0,1.80626,1.80626,13630.31001,6884.73936,0.23702
"f","10ee042a14d0a9cc413e2412fad579c9",139,412,732,155.4381,155.4381,1.11826,1,0,0.76191,0.95239,0,0,nan
"f","48e06318776abcebfed529fe58ad2fcf",70,360,720,62.96825,62.96825,0.89955,0.00393,0,0,0,0,0,nan
"f","fcafb45fd3eda8100cfc558dfe9ba987",1711.08334,360,640,197.85185,2374.22215,0.1568,1,0,0,0,171.90973,11028.57639,-0.5578
"f","10ee042a14d0a9cc413e2412fad579c9",319.66667,412,732,144.31536,865.89212,0.63379,1,0,0.50794,0.69842,1217,4873.13889,-0.63558
"f","8c47753e45070e4943f563a1d0ab5c1d",867.77778,360,640,128.24657,2308.43809,0.27635,1,0,1.12379,1.29027,415.54321,1402.86729,-0.09207
"f","58cda9784e306b50aebf68c79eab7414",331.5,360,640,136.18693,1634.24313,0.27603,1,0,12.52808,12.52808,649.57639,2888.40973,-0.49983
"f","5bba6cd749afaa3bcdd4e09dde9d7d84",3006.25,320,570,281.43321,1125.73282,0.2678,1,0,1.41437,1.41437,1351.6875,2253.5,-0.02678
"f","9c960c8e28004bd5a05eefd2a29f1dfe",189.35295,360,640,94.35948,1604.11104,0.39511,1,0,1.01471,1.01471,362,310.56056,0.94123
"f","58cda9784e306b50aebf68c79eab7414",134.85715,360,640,50.41347,352.89426,0.51119,1,0,0,0,1221.42858,1417.42858,0.77857
"f","8d3933d1a04dc4fb821ed0340b1063a8",534.66667,360,640,126.55212,2277.938,0.31437,1,0,0,0,308.47223,392.42284,0.02521
"f","48e06318776abcebfed529fe58ad2fcf",245.95455,360,720,101.09797,2224.15528,0.4643,0.00393,0,0,0,20.53926,244.75414,-0.63511
"f","8d3933d1a04dc4fb821ed0340b1063a8",104.33334,360,640,83.87165,2012.9195,0.19835,1,0,7.24215,7.24215,5383.77605,3368.13889,0.51349
"f","0703d9e1462f9de372465d6e32e8a27d",561.33334,360,640,266.92278,1601.53664,0.79825,1,0,2.55556,2.55556,3092.13889,4437,0.6915
"f","e2731596e61e854d401fbeabdec5bf54",1874.85715,600,1024,207.56269,1452.9388,0.22944,1,1,0.49935,0.49935,67.91837,7133.67347,-0.47863
"f","8d3933d1a04dc4fb821ed0340b1063a8",698.5,360,640,76.64275,1686.1403,0.13166,1,0,0,0,666.8781,1474.84505,0.05385
"f","48e06318776abcebfed529fe58ad2fcf",882.5,360,720,112.88671,677.32025,0.16168,0.01177,0,0,0,595.80556,446.13889,-0.45316
"f","9c960c8e28004bd5a05eefd2a29f1dfe",563.36364,360,640,72.94974,802.44714,0.1536,1,1,0.54546,0.54546,93.35538,421.68596,-0.16144
"f","48e06318776abcebfed529fe58ad2fcf",727.4,360,720,90.93932,454.6966,0.12746,0.00393,0,0,0,53.36,49.84,0.54063
"f","0703d9e1462f9de372465d6e32e8a27d",629.38889,360,640,190.40398,3427.27152,0.6204,1,0,2.81482,2.81482,365.64507,1566.42284,0.62321
"f","9c960c8e28004bd5a05eefd2a29f1dfe",1017.72223,360,640,167.52061,3015.37092,0.26655,1,0.66667,0.45834,0.45834,13148.45988,5461.25,0.05596
"f","9480785302be63ef2f0f36e19a3778ed",746.33334,360,640,152.1515,2738.727,0.27201,1,0,0.24973,0.24973,1320.01544,5441.88889,0.00382
"f","5d9a70ce8549af81a6e5b0243676fb46",229.55556,320,570,106.41283,957.71541,0.60029,1,0,0.3328,0.3328,808,14211.58025,-0.9985
"f","8c47753e45070e4943f563a1d0ab5c1d",409,360,640,295.54312,1182.17248,0.26885,1,0,1.43595,1.49838,3,157.6875,1
"f","48e06318776abcebfed529fe58ad2fcf",356.39286,360,720,125.98364,7055.08348,0.45032,0.0096,0,0,0,1974.45281,2704.01499,0.4504
"f","fcafb45fd3eda8100cfc558dfe9ba987",108.5,360,640,70.56486,423.38911,0.28647,1,0,0,0,51.47223,1534.88889,0.67855
"f","0703d9e1462f9de372465d6e32e8a27d",609.58334,360,640,249.46783,2993.61388,0.34329,1,0,4.25001,4.25001,2422.90973,2371.80556,-0
"f","9c960c8e28004bd5a05eefd2a29f1dfe",805.08334,360,640,65.88892,790.66704,0.11572,1,1,0.39584,0.39584,12.97223,1322.35417,0.06713
"f","8d3933d1a04dc4fb821ed0340b1063a8",1717.2,360,640,226.76846,4535.36909,0.14778,1,0,4.75734,4.75734,602.69001,5102.26001,-0.66402
"f","8d3933d1a04dc4fb821ed0340b1063a8",364.16667,360,640,112.68656,1352.23865,0.32649,1,0,7.22134,7.22134,243.24306,4072.63889,-0.4521
"f","8c47753e45070e4943f563a1d0ab5c1d",544.83334,360,640,153.58943,1843.07309,0.35713,1,0,1.06135,1.20703,1807.85417,6236.25,0.7745
"f","48e06318776abcebfed529fe58ad2fcf",1554.25,360,720,223.81301,1790.50403,0.28834,0.01471,0,0,0,1709.6875,6915.6875,-0.46514
"f","0703d9e1462f9de372465d6e32e8a27d",400.2,360,640,378.69674,1893.4837,0.62003,1,0,3.20001,3.20001,178.56,849.6,0.31221
"f","9c960c8e28004bd5a05eefd2a29f1dfe",1366.66667,360,640,278.73842,5017.29144,0.28396,1,1,0.41667,0.41667,131.08951,1527.57099,-0.28443
"f","a33fb45ef2f51391e6ec33ebd68556e7",225,320,569,74.71719,971.32344,0.4292,1,0,0.54642,0.75133,80.92308,222.09468,-0.85551
"f","8d3933d1a04dc4fb821ed0340b1063a8",921.6087,360,640,92.30929,2123.11356,0.11895,1,0,0,0,893.58413,2044.86579,0.11696
"f","e2731596e61e854d401fbeabdec5bf54",67.66667,1024,600,35.14312,210.85871,0.35193,1,1,0.49935,0.49935,369.80556,1232.47223,0.85686
"f","8c47753e45070e4943f563a1d0ab5c1d",656.77778,360,640,214.41064,3859.39135,0.2349,1,0,1.26252,1.48451,1623.88889,3867.35803,0.01021
"f","8d3933d1a04dc4fb821ed0340b1063a8",262.75,360,640,49.56829,594.81948,0.37261,1,0,0,0,82.07639,1636.55556,-0.57374
"f","8d3933d1a04dc4fb821ed0340b1063a8",471.06522,411.73914,588.26087,96.78418,8904.14394,0.35106,1,0,6.34909,6.34909,17106.93987,15817.84913,-0.64454
"f","8d3933d1a04dc4fb821ed0340b1063a8",191.33334,360,640,52.58658,3155.19425,0.29735,1,0,4.42021,4.42021,29.57889,239.03889,-0.25952
"f","8d3933d1a04dc4fb821ed0340b1063a8",354.72728,360,640,82.06109,1805.34389,0.2993,1,0,0,0,145.32232,442.08265,-0.03205
"f","8d3933d1a04dc4fb821ed0340b1063a8",213.44,360,640,92.09675,2302.41853,0.52552,1,0,0,0,229.2704,4306.21441,-0.34639
"f","3982e38e1040697a280b9ccb9d3a4204",377.33334,360,640,153.80225,3691.25381,0.29837,1,0,0,0,533.9566,5434.66494,-0.41079
"f","48e06318776abcebfed529fe58ad2fcf",1764.63637,360,720,139.70561,1536.76167,0.05192,0.00393,0,0,0,168.87604,1123.23967,-0.26876
"f","8c47753e45070e4943f563a1d0ab5c1d",324.73847,360,640,61.36587,3988.78091,0.2533,1,0,1.13339,1.2986,642.73137,1565.1787,-0.8192
"f","48e06318776abcebfed529fe58ad2fcf",133.55556,360,720,124.82661,1123.43944,0.41868,0.00785,0,0,0,379.55556,4201.33334,-0.8658
"f","0703d9e1462f9de372465d6e32e8a27d",2298.2,360,640,225.85548,3387.83209,0.15291,1,0,2.53334,2.53334,870.32889,1674.64001,0.70007
"f","9c960c8e28004bd5a05eefd2a29f1dfe",342,360,640,45.60124,775.22104,0.18781,1,1,0.63236,0.63236,354.8789,360.22838,0.19963
"f","8c47753e45070e4943f563a1d0ab5c1d",358.83334,360,640,105.82792,634.96752,0.2835,1,0,1.37351,1.49838,34.80556,95.58334,-0.82208
"f","8d3933d1a04dc4fb821ed0340b1063a8",161.7,360,640,70.24012,702.40116,0.4317,1,0,16.33228,16.33228,408.96,2011.29001,-0.45436
"f","8d3933d1a04dc4fb821ed0340b1063a8",179.33334,360,640,117.43046,352.29136,0.65773,1,0,9.15674,9.15674,0.22223,760.66667,0.51277
"f","a1a857b5b06e372f9c815718ac340077",681.34286,640,360,185.48327,6491.9144,0.47747,1,0,0.70715,0.70715,54640.7396,2140.16817,0.09701
"f","58cda9784e306b50aebf68c79eab7414",355.14286,360,640,101.73328,8545.59471,0.33558,1,0,7.94971,7.94971,1417.77027,4349.38379,-0.43176
"f","e69ef8fe72e8ef38aa6e7971b594af82",600.65218,360,640,122.23737,2811.45947,0.33523,1,0,0.4126,0.4126,140.57845,394.22685,-0.31426
"f","8c47753e45070e4943f563a1d0ab5c1d",763.58334,360,640,110.51972,1326.23654,0.34004,1,0,1.43595,1.76892,5073.40973,7924.88889,0.98009
"f","9c960c8e28004bd5a05eefd2a29f1dfe",684.4,360,640,71.04649,710.46485,0.05344,1,1,0.575,0.575,25.85,2185.49,-0.73479
"f","8d3933d1a04dc4fb821ed0340b1063a8",192.58334,360,640,82.27462,987.29541,0.45035,1,0,0,0,277.72223,141.07639,-0.73816
"f","48e06318776abcebfed529fe58ad2fcf",1197,360,720,234.98277,1409.89659,0.25457,0.02615,0,0,0,8003.33334,5681.88889,-0.32886
"f","5d9a70ce8549af81a6e5b0243676fb46",1645,320,570,221.30522,221.30522,0.13454,1,0,0.69055,0.69055,0,0,nan
"f","8d3933d1a04dc4fb821ed0340b1063a8",138.66667,360,640,112.51554,337.54662,0.79886,1,0,0,0,168.22223,5362.88889,-0.58268
"f","2e658c07bfc2c6486041f16805960d19",834.25,320,570,179.97964,2159.75559,0.31029,1,1,0.3328,0.3328,926.52084,4665.57639,-0.20462
"f","8c47753e45070e4943f563a1d0ab5c1d",217.5,360,640,202.10506,1212.63033,0.94428,1,0,1.41514,1.54,90.13889,842.80556,-0.52778
"f","8c47753e45070e4943f563a1d0ab5c1d",168.16667,360,640,121.25998,727.55984,0.74577,1,0,1.29027,1.37351,5727.25,6164.55556,0.92945
"f","8d3933d1a04dc4fb821ed0340b1063a8",395.57143,360,640,65.0802,8655.66575,0.20325,1,0,3.18828,3.18828,682.6023,6284.37866,0.66874
"f","a50630ad13dabcc379970a5080d735b7",398.66667,360,640,327.90769,1967.44614,0.98799,1,0,0,0,6965.47223,12013.22223,-0.66711
"f","0703d9e1462f9de372465d6e32e8a27d",1058.625,360,640,363.97384,2911.79066,0.52443,1,0,3.33334,3.33334,407.73438,416.73438,-0.08191
"f","8c47753e45070e4943f563a1d0ab5c1d",234.38889,360,640,127.9613,2303.30325,0.5536,1,0,1.14619,1.2568,2863.42284,13201.33334,-0.27758
"f","0703d9e1462f9de372465d6e32e8a27d",406.6,360,640,325.96109,1629.80545,0.88277,1,0,3.93334,3.93334,154.56,4891.36001,-0.7926
"f","9c960c8e28004bd5a05eefd2a29f1dfe",185.16667,360,640,84.68273,1524.28911,0.42649,1,1,0.73612,0.73612,3356.91359,1367.77778,0.45964
"f","9c960c8e28004bd5a05eefd2a29f1dfe",538.5,360,640,55.47233,1442.28052,0.21805,1,1,0.48077,0.48077,96.33137,121.34468,0.34819
"f","3183f6f7626d168628851a35bd2de577",289.72414,320,570,99.32524,2880.43195,0.34784,1,0,0.3328,0.3328,26.79192,319.70036,0.52135
"f","1b5f967569dc228c1f5ba7e2bc1f526a",156.5,360,640,101.24176,607.45056,0.2604,1,1,4.99459,4.99459,255,1039.13889,-0.83274
"f","8c47753e45070e4943f563a1d0ab5c1d",346.71429,360,640,260.98982,3653.85735,0.9212,1,0,0.94541,1.26649,98.96429,7083.40817,-0.77779
"f","9c960c8e28004bd5a05eefd2a29f1dfe",600.54546,360,640,71.84095,1580.50081,0.24086,1,1,0.68182,0.68182,714.60331,1714.58058,-0.23646
"f","0703d9e1462f9de372465d6e32e8a27d",749.75,360,640,386.32971,3090.63764,0.58805,1,0,3.50001,3.50001,60.85938,392.75,-0.0574
"f","48e06318776abcebfed529fe58ad2fcf",297.8125,360,720,110.92362,1774.77786,0.33885,0.01496,0,0,0,593.8711,2388.5586,-0.24629
"f","8d3933d1a04dc4fb821ed0340b1063a8",155.66667,360,640,42.42637,1018.2327,0.27766,1,0,10.062,10.062,672.99827,1394.91667,0.37833
"f","fcafb45fd3eda8100cfc558dfe9ba987",1640.05883,360,640,190.40696,3236.91816,0.14706,1,0,0,0,298.32526,11505.30796,-0.53885
"f","0703d9e1462f9de372465d6e32e8a27d",782,360,640,51.62812,154.88434,0.0065,1,0,2.44445,2.44445,32,0.88889,-1
"f","fcafb45fd3eda8100cfc558dfe9ba987",134.05556,360,640,40.48607,1457.49821,0.26645,1,0,0,0,658.45062,865.51544,-0.31608
"f","0703d9e1462f9de372465d6e32e8a27d",218,360,640,83.82332,335.29328,0.04453,1,0,8.66667,8.66667,0,0,nan
"f","8c47753e45070e4943f563a1d0ab5c1d",402.875,360,640,195.06809,1560.54466,0.51861,1,0,1.37351,1.49838,1375.85938,4840.85938,-0.79066
"f","8d3933d1a04dc4fb821ed0340b1063a8",241,360,640,101.60709,101.60709,0.42161,1,0,8.74052,8.74052,0,0,nan
"f","8c47753e45070e4943f563a1d0ab5c1d",874.1,360,640,193.71088,1937.10879,0.45934,1,0,1.14876,1.32357,144.76,6241.29,-0.51043
"f","a33fb45ef2f51391e6ec33ebd68556e7",250.71429,320,569,131.01458,1834.20407,0.52688,1,0,0.85622,1.09406,684.88266,5446.06123,-0.32331
"f","41e4e46235a163785b14e25a350d0e57",198,360,640,109.06416,654.38493,1.08667,0.35752,0,0,0,372.13889,1110.22223,-0.27753
"f","9c960c8e28004bd5a05eefd2a29f1dfe",200.85715,360,640,155.74531,1090.21712,0.49362,1,1,0.71429,0.71429,388.53062,492.40817,-0.40252
"f","e45faa6a06163a79f892886141473993",117.33334,320,570,72.35123,217.05369,0.14115,1,0,0.3328,0.3328,373.55556,7280.22223,1
"f","9c960c8e28004bd5a05eefd2a29f1dfe",352.1,360,640,96.88009,2906.40247,0.44456,1,0,1.06667,1.06667,3702.19556,307.66223,0.78939
"f","0703d9e1462f9de372465d6e32e8a27d",264.5,360,640,178.33535,713.3414,0.69378,1,0,2.91667,2.91667,225.25,588.75,-0.72975
"f","5d9a70ce8549af81a6e5b0243676fb46",315.08334,320,570,72.0128,864.15354,0.23379,1,0,0.3328,0.3328,180.35417,5094.35417,0.46506
"f","8c47753e45070e4943f563a1d0ab5c1d",2047.75,360,640,124.8114,499.24558,0.07903,1,0,0.87406,1.31108,100.5,47.1875,0.26865
"f","e2731596e61e854d401fbeabdec5bf54",464.11112,600,1024,280.86698,5055.60547,0.98044,1,0,0.49935,0.49935,1439.42284,6765.13581,-0.53228
"f","fcafb45fd3eda8100cfc558dfe9ba987",306.01112,360,640,52.93441,4764.09625,0.21592,1,0,0,0,66.1921,1795.84445,-0.66907
"f","8d3933d1a04dc4fb821ed0340b1063a8",727.92858,360,640,217.09654,3039.35145,0.45867,1,0,10.72052,10.72052,181.53062,1229.10205,-0.09989
"f","0473471d75c1d93ba810f6ac619ab378",891,360,640,166.62045,999.72268,0.36406,1,0,0,0,2821.22223,524,0.43303
"f","8c47753e45070e4943f563a1d0ab5c1d",773.04879,360,640,108.3673,4443.05897,0.22442,1,0,1.36438,1.50447,8133.10292,6735.79893,0.48848
"f","amp-2Xyfg8OEq6JhydoWuX2s3Q",407.41936,360,640,92.31126,2861.64882,0.28719,1,0,0.63792,0.65367,7315.85432,1604.51197,0.63758
"f","3982e38e1040697a280b9ccb9d3a4204",145.27273,360,640,69.88938,768.78316,0.25124,1,0,0,0,108.26447,1284.6281,0.04898
"f","0703d9e1462f9de372465d6e32e8a27d",1548,360,640,426.34326,852.68651,0.27529,1,0,3.33334,3.33334,9,20.25,1
"f","0473471d75c1d93ba810f6ac619ab378",238.93334,360,640,42.84922,1285.47659,0.18872,1,0,0,0,338.55667,355.58223,-0.59704
"f","fcafb45fd3eda8100cfc558dfe9ba987",280.83334,360,640,124.37611,746.25664,0.54375,1,0,0,0,394.55556,2145.91667,-0.54302
"f","8d3933d1a04dc4fb821ed0340b1063a8",376.63637,360,640,84.94616,934.40775,0.40457,1,0,5.28972,5.28972,226.44629,3585.45455,-0.81802
"f","0703d9e1462f9de372465d6e32e8a27d",438.53847,360,640,124.47943,1618.23248,0.28267,1,0,2.12821,2.12821,323.71598,2778.82841,-0.1523
"f","a1a857b5b06e372f9c815718ac340077",364.27273,360,640,74.78206,822.60256,0.28599,1,0,0.5,0.5,148.01653,1736.56199,0.70359
